date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2019-02-04,-0.00286504,0.0104969,0.0176563,0.00950602,1.03374e+07,0.900476,69.7297,0.00703545,-0.00990049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-05,-0.00143659,-0.00341897,0.0278694,0.00705004,1.06387e+07,0.838581,62.532,0.00419185,-0.00562844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-06,0.00453736,0.000220349,0.0275074,0.00704853,9.81147e+06,0.625381,65.6753,-0.00131826,0.00585562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,-0.0110169,-0.00795669,0.00245666,0.00784575,9.44567e+06,1.00699,54.5235,-0.0095328,-0.00148406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-08,0.00189379,-0.00464805,-0.00805113,0.00542184,8.42472e+06,0.864623,49.0541,0.00122154,0.000672254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,-0.00122304,-0.0103558,-0.0101377,0.0053158,7.69653e+06,0.651904,52.6851,0.000554568,-0.00177761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-12,0.0136925,0.0143701,0.00629904,0.00810849,7.66063e+06,1.187,59.3516,0.0128594,0.000833082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-13,0.0021964,0.0146764,0.00996018,0.00802104,7.24633e+06,0.888118,66.399,0.00324693,-0.00105053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-14,0.00230111,0.0182567,0.00771185,0.00791212,7.38012e+06,0.940175,66.8428,-0.00221821,0.00451932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-15,0.0150869,0.0196574,0.0343099,0.00685099,7.1672e+06,1.14887,81.1083,0.0108973,0.00418962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-19,-0.00236943,0.015012,0.0299088,0.00750531,7.00052e+06,0.897662,77.749,0.00173058,-0.00410001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-20,-0.00118753,0.0114791,0.0299454,0.00749951,7.32427e+06,0.950252,72.3982,0.00201547,-0.00320299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-21,-0.00875484,-0.0122779,0.00713817,0.00787724,7.20348e+06,1.16173,58.2279,-0.00355587,-0.00519897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-22,0.00915935,-0.000863589,0.0141354,0.00853425,7.21223e+06,0.899597,62.7119,0.00619999,0.00295936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-02-25,0.00140462,0.0017294,0.0132284,0.00854293,7.33123e+06,1.04384,65.7554,0.00136123,4.33843e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,-0.00356066,0.00697851,-0.00538503,0.00595532,7.17353e+06,1.01596,63.9161,-0.000715447,-0.00284521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-27,-0.0046562,-0.00680718,-0.00766489,0.00613963,7.76412e+06,1.26577,58.0195,-0.000429597,-0.00422661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,-0.0029373,-0.0111135,-0.00940332,0.00617587,8.18148e+06,1.15677,64.5963,-0.00186253,-0.00107477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-03-01,0.0141843,0.00649701,0.0135209,0.00770164,8.58593e+06,1.25731,69.8811,0.0062438,0.00794055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,-0.0135556,-0.00250213,-0.00929228,0.00911327,1.00393e+07,1.51488,60.6652,-0.00363747,-0.00991815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
