date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2022-12-16,-0.0122937,-0.0242887,-0.00448427,0.0192585,4.95039e+07,1.19387,34.5511,-0.0163232,0.00402954,1,0.0189306,0.0111164,0.969953,-0.951022,0.0189306,0.969953,0,-0.000713975,-0.951022,-0.951022,1,1,-0.951022,0,1,0,1,86.3333,-0.248818,0.0809016,0.00184651,-0.191715,-0.119101,0.206503,0.406624,0.663718,0
2022-12-19,-0.010313,-0.0283952,0.00979678,0.0163939,4.7627e+07,0.773439,26.9943,-0.00847966,-0.00183331,1,0.123197,0.860351,0.0164514,0.106746,0.123197,0.0164514,0,0.00437543,0.106746,0.106746,1,1,0.106746,0,1,0,1,38.3333,0.639776,0.217285,0.100005,0.199182,0.281658,-0.751543,-0.235696,0.683582,1
2022-12-20,0.0150917,-0.00772747,-0.00117853,0.0135099,4.53617e+07,0.630334,30.5825,0.0013684,0.0137233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-12-21,0.0189971,0.0237079,-0.00115659,0.0135161,4.19452e+07,0.81197,37.3806,0.0149524,0.00404462,1,0.742213,0.250104,0.00768297,0.73453,0.742213,0.00768297,0,0.0301079,0.73453,0.73453,1,1,0.73453,0,1,0,1,38.3333,0.0880928,0.437049,0.307384,0.0312843,0.126141,-0.525642,-0.360737,0.226297,0
2022-12-22,-0.0230431,0.0105402,-0.0181543,0.0165129,3.93925e+07,0.948389,34.5634,-0.0142661,-0.00877691,1,0.0157301,0.818976,0.165294,-0.149564,0.0157301,0.165294,0,-0.00613051,-0.149564,-0.149564,1,1,-0.149564,0,1,0,1,38.3333,0.161772,0.547223,0.745233,-0.0401064,0.690119,-0.614696,0.392503,1.2407,1
2022-12-23,0.0318833,0.0272566,0.0193185,0.021478,3.75964e+07,0.788108,48.5195,0.00575227,0.026131,2,0.475022,0.0384097,0.486568,-0.0115456,0.94055,0.944384,0.923343,-1.17306e-06,-0.0115456,-0.0115456,2,1,-0.0115456,0.923343,1,0,1,110.333,-0.0249161,0.0127513,0.149589,-0.1495,0.160822,-0.0576907,0.249712,0.39085,1
2022-12-27,0.0106823,0.0188744,0.0430298,0.0201574,3.32044e+07,0.986291,57.4706,-0.00394351,0.0146258,1,0.937093,0.0249944,0.0379129,0.89918,0.937093,0.0379129,0,0.0368567,0.89918,0.89918,1,1,0.89918,0,1,0,1,38.3333,0.213019,-0.101047,0.391515,0.368592,0.306893,-0.402638,-0.130938,0.337394,0
2022-12-28,-0.0223889,0.0195566,0.030303,0.0227339,3.23713e+07,0.983526,52.2912,-0.0124279,-0.00996105,1,0.957549,0.0205498,0.0219015,0.935647,0.957549,0.0219015,0,0.0383515,0.935647,0.935647,1,1,0.935647,0,1,0,1,38.3333,-0.0664667,0.0532691,0.445877,0.020388,-0.0580397,-0.0826958,0.0564082,0.281787,1
2022-12-29,0.0104627,-0.00160808,0.0256047,0.0224059,3.20918e+07,0.838714,55.4067,0.0180003,-0.00753761,1,0.115062,0.872142,0.012796,0.102266,0.115062,0.012796,0,0.00419181,0.102266,0.102266,1,1,0.102266,0,1,0,1,38.3333,0.0614986,0.183905,0.145509,-0.0245761,0.49584,-0.63118,-0.234146,0.589347,1
2022-12-30,0.00632769,-0.00590972,0.0128532,0.0213312,3.01924e+07,0.75058,62.8418,-0.00263408,0.00896177,1,0.81598,0.162323,0.0216963,0.794284,0.81598,0.0216963,0,0.0325571,0.794284,0.794284,1,1,0.794284,0,1,0,1,38.3333,0.0224121,-0.083554,0.256431,-0.144231,0.185638,-0.158024,-0.279635,0.428337,0
