date,ret_1,ret_3,ret_6,volatility_6,volume_mean_6,rel_volume,rsi_14,spy_ret_1,sector_spy_diff,article_count,positive_proportion,neutral_proportion,negative_proportion,average_sentiment,max_positive_sentiment,max_negative_sentiment,sentiment_stddev,time_decayed_sentiment,entity_weighted_sentiment,holding_sentiment,abnormal_news_volume,article_novelty,source_weighted_sentiment,cross_article_disagreement,sector_breadth,macro_news_count,news_coverage,news_freshness_hours,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,target_next_close_up
2021-12-10,0.0051083,-0.00344412,0.0237253,0.011448,7.08145e+06,0.52019,55.3728,0.0094135,-0.0043052,1,0.0387232,0.945936,0.0153411,0.0233821,0.0387232,0.0153411,0,1.7554e-05,0.0233821,0.0233821,1,1,0.0233821,0,1,0,1,86.3333,0.234765,0.297857,0.53447,-0.189861,0.341481,-0.456747,-0.380374,0.55059,1
2021-12-13,0.0134174,0.00564855,0.0426688,0.0110318,5.9613e+06,0.856457,59.8532,-0.00885836,0.0222757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-14,-0.0110331,0.00735596,0.0164948,0.0124309,5.99622e+06,1.4877,54.2797,-0.00688004,-0.00415304,1,0.0413513,0.378527,0.580122,-0.538771,0.0413513,0.580122,0,-0.0220838,-0.538771,-0.538771,1,1,-0.538771,0,1,0,1,38.3333,-0.00303756,0.392829,-0.19969,0.104292,0.258825,-0.0987697,0.199852,0.798158,1
2021-12-15,0.0148073,0.0170766,0.0135737,0.0117819,6.06828e+06,1.35063,54.6584,0.015625,-0.000817752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-16,0.00379777,0.00742232,0.0131128,0.011768,6.10663e+06,1.17274,64.2019,-0.00881852,0.0126163,1,0.0525821,0.931191,0.0162271,0.036355,0.0525821,0.0162271,0,0.00149017,0.036355,0.036355,1,1,0.036355,0,1,0,1,38.3333,0.244583,0.172515,0.223671,-0.0296152,0.533232,-0.442341,-0.2219,0.760419,0
2021-12-17,-0.00338514,0.015213,0.0226808,0.00984657,6.94898e+06,1.2414,60.1978,-0.0141066,0.0107214,1,0.923851,0.0651617,0.0109875,0.912863,0.923851,0.0109875,0,0.000685328,0.912863,0.912863,1,1,0.912863,0,1,0,1,86.3333,0.184522,0.166902,0.314703,-0.18591,-0.0110789,-0.231574,0.0255568,-0.187311,0
2021-12-20,-0.014985,-0.0145912,0.00223624,0.0124079,7.96173e+06,1.22589,62.1967,-0.0106334,-0.00435161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-12-21,0.00567957,-0.0127439,-0.00541618,0.0111367,8.1148e+06,0.742347,68.7583,0.017759,-0.0120794,1,0.0312789,0.900827,0.0678944,-0.0366154,0.0312789,0.0678944,0,-0.00150084,-0.0366154,-0.0366154,1,1,-0.0366154,0,1,0,1,38.3333,-0.0567299,0.241013,-0.331494,0.125997,0.254169,-0.148359,0.0616601,0.940953,1
2021-12-22,0.00988297,0.00039961,0.0156187,0.0105702,7.38303e+06,0.613569,65.0746,0.00999871,-0.000115741,1,0.0625186,0.832328,0.105154,-0.042635,0.0625186,0.105154,0,-0.00174758,-0.042635,-0.042635,1,1,-0.042635,0,1,0,1,38.3333,0.0248004,0.278029,0.457595,0.187215,0.439799,-0.300438,-0.150049,0.731192,0
2021-12-23,-0.00299584,0.012576,-0.00219869,0.00884099,6.89447e+06,0.763598,65.9606,0.00622208,-0.00921791,2,0.503201,0.45463,0.0421694,0.461031,0.815009,0.0744816,0.34412,0.0165072,0.461031,0.461031,2,1,0.461031,0.34412,1,0,1,38.3333,0.133649,0.413268,0.236165,-0.119447,0.469704,-0.245191,-0.0581446,0.485467,1
