sector,symbol,effective_from,available_from,effective_to,weight,source
XLI,AXON,2023-06-30,2023-08-29,2099-12-31,.433402541782,SEC-NPORT-2023q3
XLI,AXON,2023-09-30,2023-11-28,2099-12-31,.467980116818,SEC-NPORT-2023q4
XLI,BR,2023-03-31,2023-05-30,2099-12-31,.578540123217,SEC-NPORT-2023q2
XLI,BR,2023-06-30,2023-08-29,2099-12-31,.618381876314,SEC-NPORT-2023q3
XLI,BR,2023-09-30,2023-11-28,2099-12-31,.707986065117,SEC-NPORT-2023q4
XLI,CARR,2020-06-30,2020-08-27,2099-12-31,.881978604955,SEC-NPORT-2020q3
XLI,CARR,2020-09-30,2020-11-19,2099-12-31,1.075207383536,SEC-NPORT-2020q4
XLI,CARR,2020-12-31,2021-02-26,2099-12-31,1.154572856144,SEC-NPORT-2021q1
XLI,CARR,2021-03-31,2021-05-28,2099-12-31,1.155428167313,SEC-NPORT-2021q2
XLI,CARR,2021-06-30,2021-08-27,2099-12-31,1.277024611159,SEC-NPORT-2021q3
XLI,CARR,2021-09-30,2021-11-26,2099-12-31,1.523207311218,SEC-NPORT-2021q4
XLI,CARR,2021-12-31,2022-02-25,2099-12-31,1.492336034028,SEC-NPORT-2022q1
XLI,CARR,2022-03-31,2022-05-27,2099-12-31,1.30139424361,SEC-NPORT-2022q2
XLI,CARR,2022-06-30,2022-08-26,2099-12-31,1.212306551463,SEC-NPORT-2022q3
XLI,CARR,2022-09-30,2022-11-28,2099-12-31,1.258998512175,SEC-NPORT-2022q4
XLI,CARR,2022-12-31,2023-02-28,2099-12-31,1.237892273891,SEC-NPORT-2023q1
XLI,CARR,2023-03-31,2023-05-30,2099-12-31,1.279928479125,SEC-NPORT-2023q2
XLI,CARR,2023-06-30,2023-08-29,2099-12-31,1.313169794547,SEC-NPORT-2023q3
XLI,CARR,2023-09-30,2023-11-28,2099-12-31,1.546210669952,SEC-NPORT-2023q4
XLI,CAT,2019-09-30,2019-11-18,2099-12-31,3.074020758186,SEC-NPORT-2019q4
XLI,CAT,2019-12-31,2020-02-28,2099-12-31,3.361897460591,SEC-NPORT-2020q1
XLI,CAT,2020-03-31,2020-06-01,2099-12-31,3.632942676517,SEC-NPORT-2020q2
XLI,CAT,2020-06-30,2020-08-27,2099-12-31,3.337815625417,SEC-NPORT-2020q3
XLI,CAT,2020-09-30,2020-11-19,2099-12-31,3.492371974745,SEC-NPORT-2020q4
XLI,CAT,2020-12-31,2021-02-26,2099-12-31,3.715256813256,SEC-NPORT-2021q1
XLI,CAT,2021-03-31,2021-05-28,2099-12-31,4.234599772287,SEC-NPORT-2021q2
XLI,CAT,2021-06-30,2021-08-27,2099-12-31,3.838027799584,SEC-NPORT-2021q3
XLI,CAT,2021-09-30,2021-11-26,2099-12-31,3.564472813451,SEC-NPORT-2021q4
XLI,CAT,2021-12-31,2022-02-25,2099-12-31,3.557770913395,SEC-NPORT-2022q1
XLI,CAT,2022-03-31,2022-05-27,2099-12-31,3.998900608541,SEC-NPORT-2022q2
XLI,CAT,2022-06-30,2022-08-26,2099-12-31,3.821283017196,SEC-NPORT-2022q3
XLI,CAT,2022-09-30,2022-11-28,2099-12-31,3.644052115603,SEC-NPORT-2022q4
XLI,CAT,2022-12-31,2023-02-28,2099-12-31,4.473811174548,SEC-NPORT-2023q1
XLI,CAT,2023-03-31,2023-05-30,2099-12-31,3.995796027977,SEC-NPORT-2023q2
XLI,CAT,2023-06-30,2023-08-29,2099-12-31,4.012473695601,SEC-NPORT-2023q3
XLI,CAT,2023-09-30,2023-11-28,2099-12-31,4.664372393091,SEC-NPORT-2023q4
XLI,CHRW,2019-09-30,2019-11-18,2099-12-31,.498192017849,SEC-NPORT-2019q4
XLI,CHRW,2019-12-31,2020-02-28,2099-12-31,.433894276736,SEC-NPORT-2020q1
XLI,CHRW,2020-03-31,2020-06-01,2099-12-31,.507165750907,SEC-NPORT-2020q2
XLI,CHRW,2020-06-30,2020-08-27,2099-12-31,.518858103243,SEC-NPORT-2020q3
XLI,CHRW,2020-09-30,2020-11-19,2099-12-31,.595680138656,SEC-NPORT-2020q4
XLI,CHRW,2020-12-31,2021-02-26,2099-12-31,.47945070816,SEC-NPORT-2021q1
XLI,CHRW,2021-03-31,2021-05-28,2099-12-31,.427689189944,SEC-NPORT-2021q2
XLI,CHRW,2021-06-30,2021-08-27,2099-12-31,.401050093449,SEC-NPORT-2021q3
XLI,CHRW,2021-09-30,2021-11-26,2099-12-31,.388621835089,SEC-NPORT-2021q4
XLI,CHRW,2021-12-31,2022-02-25,2099-12-31,.449647122352,SEC-NPORT-2022q1
XLI,CHRW,2022-03-31,2022-05-27,2099-12-31,.464499762332,SEC-NPORT-2022q2
XLI,CHRW,2022-06-30,2022-08-26,2099-12-31,.517023535008,SEC-NPORT-2022q3
XLI,CHRW,2022-09-30,2022-11-28,2099-12-31,.501957624221,SEC-NPORT-2022q4
XLI,CHRW,2022-12-31,2023-02-28,2099-12-31,.386709756583,SEC-NPORT-2023q1
XLI,CHRW,2023-03-31,2023-05-30,2099-12-31,.392307319472,SEC-NPORT-2023q2
XLI,CHRW,2023-06-30,2023-08-29,2099-12-31,.347326111384,SEC-NPORT-2023q3
XLI,CHRW,2023-09-30,2023-11-28,2099-12-31,.335784503719,SEC-NPORT-2023q4
XLI,CMI,2019-09-30,2019-11-18,2099-12-31,1.10987530938,SEC-NPORT-2019q4
XLI,CMI,2019-12-31,2020-02-28,2099-12-31,1.129387658477,SEC-NPORT-2020q1
XLI,CMI,2020-03-31,2020-06-01,2099-12-31,1.174195702507,SEC-NPORT-2020q2
XLI,CMI,2020-06-30,2020-08-27,2099-12-31,1.24606228889,SEC-NPORT-2020q3
XLI,CMI,2020-09-30,2020-11-19,2099-12-31,1.348357775751,SEC-NPORT-2020q4
XLI,CMI,2020-12-31,2021-02-26,2099-12-31,1.262305459382,SEC-NPORT-2021q1
XLI,CMI,2021-03-31,2021-05-28,2099-12-31,1.284417822027,SEC-NPORT-2021q2
XLI,CMI,2021-06-30,2021-08-27,2099-12-31,1.147554669539,SEC-NPORT-2021q3
XLI,CMI,2021-09-30,2021-11-26,2099-12-31,1.093705034497,SEC-NPORT-2021q4
XLI,CMI,2021-12-31,2022-02-25,2099-12-31,.993321465665,SEC-NPORT-2022q1
XLI,CMI,2022-03-31,2022-05-27,2099-12-31,.969117259601,SEC-NPORT-2022q2
XLI,CMI,2022-06-30,2022-08-26,2099-12-31,1.094507098688,SEC-NPORT-2022q3
XLI,CMI,2022-09-30,2022-11-28,2099-12-31,1.207135366391,SEC-NPORT-2022q4
XLI,CMI,2022-12-31,2023-02-28,2099-12-31,1.226132271256,SEC-NPORT-2023q1
XLI,CMI,2023-03-31,2023-05-30,2099-12-31,1.132066622491,SEC-NPORT-2023q2
XLI,CMI,2023-06-30,2023-08-29,2099-12-31,1.098181126636,SEC-NPORT-2023q3
XLI,CMI,2023-09-30,2023-11-28,2099-12-31,1.08380371303,SEC-NPORT-2023q4
XLI,CPRT,2019-09-30,2019-11-18,2099-12-31,.698860754696,SEC-NPORT-2019q4
XLI,CPRT,2019-12-31,2020-02-28,2099-12-31,.766246623537,SEC-NPORT-2020q1
XLI,CPRT,2020-03-31,2020-06-01,2099-12-31,.794007968833,SEC-NPORT-2020q2
XLI,CPRT,2020-06-30,2020-08-27,2099-12-31,.838776127271,SEC-NPORT-2020q3
XLI,CPRT,2020-09-30,2020-11-19,2099-12-31,.93949359222,SEC-NPORT-2020q4
XLI,CPRT,2020-12-31,2021-02-26,2099-12-31,.993466963119,SEC-NPORT-2021q1
XLI,CPRT,2021-03-31,2021-05-28,2099-12-31,.756434757896,SEC-NPORT-2021q2
XLI,CPRT,2021-06-30,2021-08-27,2099-12-31,.883587030014,SEC-NPORT-2021q3
XLI,CPRT,2021-09-30,2021-11-26,2099-12-31,1.001740847732,SEC-NPORT-2021q4
XLI,CPRT,2021-12-31,2022-02-25,2099-12-31,1.029283114218,SEC-NPORT-2022q1
XLI,CPRT,2022-03-31,2022-05-27,2099-12-31,.888636088272,SEC-NPORT-2022q2
XLI,CPRT,2022-06-30,2022-08-26,2099-12-31,.930848465662,SEC-NPORT-2022q3
XLI,CPRT,2022-09-30,2022-11-28,2099-12-31,.957520956269,SEC-NPORT-2022q4
XLI,CPRT,2022-12-31,2023-02-28,2099-12-31,.93632217363,SEC-NPORT-2023q1
XLI,CPRT,2023-03-31,2023-05-30,2099-12-31,1.081278105546,SEC-NPORT-2023q2
XLI,CPRT,2023-06-30,2023-08-29,2099-12-31,1.237988901084,SEC-NPORT-2023q3
XLI,CPRT,2023-09-30,2023-11-28,2099-12-31,1.253970095364,SEC-NPORT-2023q4
XLI,CSGP,2022-09-30,2022-11-28,2099-12-31,1.160193940428,SEC-NPORT-2022q4
XLI,CSGP,2022-12-31,2023-02-28,2099-12-31,1.127809754916,SEC-NPORT-2023q1
XLI,CSGP,2023-03-31,2023-05-30,2099-12-31,.939085096364,SEC-NPORT-2023q2
XLI,CSX,2019-09-30,2019-11-18,2099-12-31,2.391334788377,SEC-NPORT-2019q4
XLI,CSX,2019-12-31,2020-02-28,2099-12-31,2.317870683219,SEC-NPORT-2020q1
XLI,CSX,2020-03-31,2020-06-01,2099-12-31,2.52419912582,SEC-NPORT-2020q2
XLI,CSX,2020-06-30,2020-08-27,2099-12-31,2.60252423803,SEC-NPORT-2020q3
XLI,CSX,2020-09-30,2020-11-19,2099-12-31,2.569483790475,SEC-NPORT-2020q4
XLI,CSX,2020-12-31,2021-02-26,2099-12-31,2.607583911155,SEC-NPORT-2021q1
XLI,CSX,2021-03-31,2021-05-28,2099-12-31,2.46237378163,SEC-NPORT-2021q2
XLI,CSX,2021-06-30,2021-08-27,2099-12-31,2.346680782612,SEC-NPORT-2021q3
XLI,CSX,2021-09-30,2021-11-26,2099-12-31,2.273978172759,SEC-NPORT-2021q4
XLI,CSX,2021-12-31,2022-02-25,2099-12-31,2.653083419758,SEC-NPORT-2022q1
XLI,CSX,2022-03-31,2022-05-27,2099-12-31,2.755865399841,SEC-NPORT-2022q2
XLI,CSX,2022-06-30,2022-08-26,2099-12-31,2.53232051677,SEC-NPORT-2022q3
XLI,CSX,2022-09-30,2022-11-28,2099-12-31,2.399762287814,SEC-NPORT-2022q4
XLI,CSX,2022-12-31,2023-02-28,2099-12-31,2.337265089931,SEC-NPORT-2023q1
XLI,CSX,2023-03-31,2023-05-30,2099-12-31,2.112290237294,SEC-NPORT-2023q2
XLI,CSX,2023-06-30,2023-08-29,2099-12-31,2.193727630375,SEC-NPORT-2023q3
XLI,CSX,2023-09-30,2023-11-28,2099-12-31,2.066199261694,SEC-NPORT-2023q4
XLI,CTAS,2019-09-30,2019-11-18,2099-12-31,.962873218386,SEC-NPORT-2019q4
XLI,CTAS,2019-12-31,2020-02-28,2099-12-31,.92926625727,SEC-NPORT-2020q1
XLI,CTAS,2020-03-31,2020-06-01,2099-12-31,.822689398425,SEC-NPORT-2020q2
XLI,CTAS,2020-06-30,2020-08-27,2099-12-31,1.094385058902,SEC-NPORT-2020q3
XLI,CTAS,2020-09-30,2020-11-19,2099-12-31,1.251165070845,SEC-NPORT-2020q4
XLI,CTAS,2020-12-31,2021-02-26,2099-12-31,1.167315585496,SEC-NPORT-2021q1
XLI,CTAS,2021-03-31,2021-05-28,2099-12-31,1.008612059243,SEC-NPORT-2021q2
XLI,CTAS,2021-06-30,2021-08-27,2099-12-31,1.085253904073,SEC-NPORT-2021q3
XLI,CTAS,2021-09-30,2021-11-26,2099-12-31,1.130060722547,SEC-NPORT-2021q4
XLI,CTAS,2021-12-31,2022-02-25,2099-12-31,1.239127239355,SEC-NPORT-2022q1
XLI,CTAS,2022-03-31,2022-05-27,2099-12-31,1.244539072773,SEC-NPORT-2022q2
XLI,CTAS,2022-06-30,2022-08-26,2099-12-31,1.302185618001,SEC-NPORT-2022q3
XLI,CTAS,2022-09-30,2022-11-28,2099-12-31,1.404427258839,SEC-NPORT-2022q4
XLI,CTAS,2022-12-31,2023-02-28,2099-12-31,1.398894252288,SEC-NPORT-2023q1
XLI,CTAS,2023-03-31,2023-05-30,2099-12-31,1.340560672763,SEC-NPORT-2023q2
XLI,CTAS,2023-06-30,2023-08-29,2099-12-31,1.359741140035,SEC-NPORT-2023q3
XLI,CTAS,2023-09-30,2023-11-28,2099-12-31,1.393155100963,SEC-NPORT-2023q4
XLI,DAL,2019-09-30,2019-11-18,2099-12-31,1.442007412152,SEC-NPORT-2019q4
XLI,DAL,2019-12-31,2020-02-28,2099-12-31,1.386893907474,SEC-NPORT-2020q1
XLI,DAL,2020-03-31,2020-06-01,2099-12-31,.930268875237,SEC-NPORT-2020q2
XLI,DAL,2020-06-30,2020-08-27,2099-12-31,.776280306597,SEC-NPORT-2020q3
XLI,DAL,2020-09-30,2020-11-19,2099-12-31,.843437165362,SEC-NPORT-2020q4
XLI,DAL,2020-12-31,2021-02-26,2099-12-31,.96346791347,SEC-NPORT-2021q1
XLI,DAL,2021-03-31,2021-05-28,2099-12-31,1.031864456636,SEC-NPORT-2021q2
XLI,DAL,2021-06-30,2021-08-27,2099-12-31,.890845407719,SEC-NPORT-2021q3
XLI,DAL,2021-09-30,2021-11-26,2099-12-31,.92510080526,SEC-NPORT-2021q4
XLI,DAL,2021-12-31,2022-02-25,2099-12-31,.792932819822,SEC-NPORT-2022q1
XLI,DAL,2022-03-31,2022-05-27,2099-12-31,.840235599617,SEC-NPORT-2022q2
XLI,DAL,2022-06-30,2022-08-26,2099-12-31,.744316568093,SEC-NPORT-2022q3
XLI,DAL,2022-09-30,2022-11-28,2099-12-31,.756888813203,SEC-NPORT-2022q4
XLI,DAL,2022-12-31,2023-02-28,2099-12-31,.756069118992,SEC-NPORT-2023q1
XLI,DAL,2023-03-31,2023-05-30,2099-12-31,.75097817159,SEC-NPORT-2023q2
XLI,DAL,2023-06-30,2023-08-29,2099-12-31,.966836057274,SEC-NPORT-2023q3
XLI,DAL,2023-09-30,2023-11-28,2099-12-31,.7968211775,SEC-NPORT-2023q4
XLI,DE,2019-09-30,2019-11-18,2099-12-31,2.297645090216,SEC-NPORT-2019q4
XLI,DE,2019-12-31,2020-02-28,2099-12-31,2.24716420585,SEC-NPORT-2020q1
XLI,DE,2020-03-31,2020-06-01,2099-12-31,2.464101593919,SEC-NPORT-2020q2
XLI,DE,2020-06-30,2020-08-27,2099-12-31,2.396927455645,SEC-NPORT-2020q3
XLI,DE,2020-09-30,2020-11-19,2099-12-31,3.003224474894,SEC-NPORT-2020q4
XLI,DE,2020-12-31,2021-02-26,2099-12-31,3.16790195932,SEC-NPORT-2021q1
XLI,DE,2021-03-31,2021-05-28,2099-12-31,3.927449927195,SEC-NPORT-2021q2
XLI,DE,2021-06-30,2021-08-27,2099-12-31,3.542143439219,SEC-NPORT-2021q3
XLI,DE,2021-09-30,2021-11-26,2099-12-31,3.225796753418,SEC-NPORT-2021q4
XLI,DE,2021-12-31,2022-02-25,2099-12-31,3.07784107084,SEC-NPORT-2022q1
XLI,DE,2022-03-31,2022-05-27,2099-12-31,3.865173998063,SEC-NPORT-2022q2
XLI,DE,2022-06-30,2022-08-26,2099-12-31,3.350703947421,SEC-NPORT-2022q3
XLI,DE,2022-09-30,2022-11-28,2099-12-31,3.906844346756,SEC-NPORT-2022q4
XLI,DE,2022-12-31,2023-02-28,2099-12-31,4.225815009731,SEC-NPORT-2023q1
XLI,DE,2023-03-31,2023-05-30,2099-12-31,3.746238061247,SEC-NPORT-2023q2
XLI,DE,2023-06-30,2023-08-29,2099-12-31,3.457414826301,SEC-NPORT-2023q3
XLI,DE,2023-09-30,2023-11-28,2099-12-31,3.446068564256,SEC-NPORT-2023q4
XLI,DOV,2019-09-30,2019-11-18,2099-12-31,.626367049842,SEC-NPORT-2019q4
XLI,DOV,2019-12-31,2020-02-28,2099-12-31,.689672729936,SEC-NPORT-2020q1
XLI,DOV,2020-03-31,2020-06-01,2099-12-31,.690946813432,SEC-NPORT-2020q2
XLI,DOV,2020-06-30,2020-08-27,2099-12-31,.677589567907,SEC-NPORT-2020q3
XLI,DOV,2020-09-30,2020-11-19,2099-12-31,.67446760732,SEC-NPORT-2020q4
XLI,DOV,2020-12-31,2021-02-26,2099-12-31,.684246960067,SEC-NPORT-2021q1
XLI,DOV,2021-03-31,2021-05-28,2099-12-31,.659732010468,SEC-NPORT-2021q2
XLI,DOV,2021-06-30,2021-08-27,2099-12-31,.697832264962,SEC-NPORT-2021q3
XLI,DOV,2021-09-30,2021-11-26,2099-12-31,.759554033202,SEC-NPORT-2021q4
XLI,DOV,2021-12-31,2022-02-25,2099-12-31,.828905821691,SEC-NPORT-2022q1
XLI,DOV,2022-03-31,2022-05-27,2099-12-31,.749577125166,SEC-NPORT-2022q2
XLI,DOV,2022-06-30,2022-08-26,2099-12-31,.70095621647,SEC-NPORT-2022q3
XLI,DOV,2022-09-30,2022-11-28,2099-12-31,.703976724169,SEC-NPORT-2022q4
XLI,DOV,2022-12-31,2023-02-28,2099-12-31,.681984062589,SEC-NPORT-2023q1
XLI,DOV,2023-03-31,2023-05-30,2099-12-31,.71188827837,SEC-NPORT-2023q2
XLI,DOV,2023-06-30,2023-08-29,2099-12-31,.653395610217,SEC-NPORT-2023q3
XLI,DOV,2023-09-30,2023-11-28,2099-12-31,.653805213829,SEC-NPORT-2023q4
XLI,EFX,2019-09-30,2019-11-18,2099-12-31,.735656894668,SEC-NPORT-2019q4
XLI,EFX,2019-12-31,2020-02-28,2099-12-31,.698876061642,SEC-NPORT-2020q1
XLI,EFX,2020-03-31,2020-06-01,2099-12-31,.819266776085,SEC-NPORT-2020q2
XLI,EFX,2020-06-30,2020-08-27,2099-12-31,1.017219230522,SEC-NPORT-2020q3
XLI,EFX,2020-09-30,2020-11-19,2099-12-31,.824045058959,SEC-NPORT-2020q4
XLI,EFX,2020-12-31,2021-02-26,2099-12-31,.881509948728,SEC-NPORT-2021q1
XLI,EFX,2021-03-31,2021-05-28,2099-12-31,.73891159227,SEC-NPORT-2021q2
XLI,EFX,2021-06-30,2021-08-27,2099-12-31,.938194667661,SEC-NPORT-2021q3
XLI,EFX,2021-09-30,2021-11-26,2099-12-31,1.046586427989,SEC-NPORT-2021q4
XLI,EFX,2021-12-31,2022-02-25,2099-12-31,1.136474594112,SEC-NPORT-2022q1
XLI,EFX,2022-03-31,2022-05-27,2099-12-31,.95961303618,SEC-NPORT-2022q2
XLI,EFX,2022-06-30,2022-08-26,2099-12-31,.896149545692,SEC-NPORT-2022q3
XLI,EFX,2022-09-30,2022-11-28,2099-12-31,.882793204193,SEC-NPORT-2022q4
XLI,EFX,2022-12-31,2023-02-28,2099-12-31,.853998768982,SEC-NPORT-2023q1
XLI,EFX,2023-03-31,2023-05-30,2099-12-31,.833379708849,SEC-NPORT-2023q2
XLI,EFX,2023-06-30,2023-08-29,2099-12-31,.913176908562,SEC-NPORT-2023q3
XLI,EFX,2023-09-30,2023-11-28,2099-12-31,.752940164387,SEC-NPORT-2023q4
XLI,EMR,2019-09-30,2019-11-18,2099-12-31,1.778969300747,SEC-NPORT-2019q4
XLI,EMR,2019-12-31,2020-02-28,2099-12-31,1.913484744554,SEC-NPORT-2020q1
XLI,EMR,2020-03-31,2020-06-01,2099-12-31,1.644214493509,SEC-NPORT-2020q2
XLI,EMR,2020-06-30,2020-08-27,2099-12-31,1.8068228418,SEC-NPORT-2020q3
XLI,EMR,2020-09-30,2020-11-19,2099-12-31,1.69436902776,SEC-NPORT-2020q4
XLI,EMR,2020-12-31,2021-02-26,2099-12-31,1.805844217165,SEC-NPORT-2021q1
XLI,EMR,2021-03-31,2021-05-28,2099-12-31,1.813053646223,SEC-NPORT-2021q2
XLI,EMR,2021-06-30,2021-08-27,2099-12-31,1.856955076684,SEC-NPORT-2021q3
XLI,EMR,2021-09-30,2021-11-26,2099-12-31,1.909831657832,SEC-NPORT-2021q4
XLI,EMR,2021-12-31,2022-02-25,2099-12-31,1.768100217996,SEC-NPORT-2022q1
XLI,EMR,2022-03-31,2022-05-27,2099-12-31,1.931869708459,SEC-NPORT-2022q2
XLI,EMR,2022-06-30,2022-08-26,2099-12-31,1.893623332745,SEC-NPORT-2022q3
XLI,EMR,2022-09-30,2022-11-28,2099-12-31,1.821388262625,SEC-NPORT-2022q4
XLI,EMR,2022-12-31,2023-02-28,2099-12-31,2.038251926945,SEC-NPORT-2023q1
XLI,EMR,2023-03-31,2023-05-30,2099-12-31,1.670987327783,SEC-NPORT-2023q2
XLI,EMR,2023-06-30,2023-08-29,2099-12-31,1.634595738277,SEC-NPORT-2023q3
XLI,EMR,2023-09-30,2023-11-28,2099-12-31,1.848361009882,SEC-NPORT-2023q4
XLI,ETN,2019-09-30,2019-11-18,2099-12-31,1.510753247375,SEC-NPORT-2019q4
XLI,ETN,2019-12-31,2020-02-28,2099-12-31,1.612958377924,SEC-NPORT-2020q1
XLI,ETN,2020-03-31,2020-06-01,2099-12-31,1.819369905412,SEC-NPORT-2020q2
XLI,ETN,2020-06-30,2020-08-27,2099-12-31,1.705988461727,SEC-NPORT-2020q3
XLI,ETN,2020-09-30,2020-11-19,2099-12-31,1.765201814486,SEC-NPORT-2020q4
XLI,ETN,2020-12-31,2021-02-26,2099-12-31,1.799238854888,SEC-NPORT-2021q1
XLI,ETN,2021-03-31,2021-05-28,2099-12-31,1.843728703046,SEC-NPORT-2021q2
XLI,ETN,2021-06-30,2021-08-27,2099-12-31,1.901064288627,SEC-NPORT-2021q3
XLI,ETN,2021-09-30,2021-11-26,2099-12-31,2.019495268815,SEC-NPORT-2021q4
XLI,ETN,2021-12-31,2022-02-25,2099-12-31,2.191530580194,SEC-NPORT-2022q1
XLI,ETN,2022-03-31,2022-05-27,2099-12-31,2.006966342634,SEC-NPORT-2022q2
XLI,ETN,2022-06-30,2022-08-26,2099-12-31,2.014772753749,SEC-NPORT-2022q3
XLI,ETN,2022-09-30,2022-11-28,2099-12-31,2.234573405721,SEC-NPORT-2022q4
XLI,ETN,2022-12-31,2023-02-28,2099-12-31,2.239971540807,SEC-NPORT-2023q1
XLI,ETN,2023-03-31,2023-05-30,2099-12-31,2.286595468375,SEC-NPORT-2023q2
XLI,ETN,2023-06-30,2023-08-29,2099-12-31,2.53651718935,SEC-NPORT-2023q3
XLI,ETN,2023-09-30,2023-11-28,2099-12-31,2.8520561777,SEC-NPORT-2023q4
XLI,EXPD,2019-09-30,2019-11-18,2099-12-31,.549955923822,SEC-NPORT-2019q4
XLI,EXPD,2019-12-31,2020-02-28,2099-12-31,.545865359718,SEC-NPORT-2020q1
XLI,EXPD,2020-03-31,2020-06-01,2099-12-31,.643725439978,SEC-NPORT-2020q2
XLI,EXPD,2020-06-30,2020-08-27,2099-12-31,.616941834424,SEC-NPORT-2020q3
XLI,EXPD,2020-09-30,2020-11-19,2099-12-31,.656255487286,SEC-NPORT-2020q4
XLI,EXPD,2020-12-31,2021-02-26,2099-12-31,.60484715187,SEC-NPORT-2021q1
XLI,EXPD,2021-03-31,2021-05-28,2099-12-31,.610862977071,SEC-NPORT-2021q2
XLI,EXPD,2021-06-30,2021-08-27,2099-12-31,.689501381206,SEC-NPORT-2021q3
XLI,EXPD,2021-09-30,2021-11-26,2099-12-31,.684226270841,SEC-NPORT-2021q4
XLI,EXPD,2021-12-31,2022-02-25,2099-12-31,.723500719867,SEC-NPORT-2022q1
XLI,EXPD,2022-03-31,2022-05-27,2099-12-31,.579807301624,SEC-NPORT-2022q2
XLI,EXPD,2022-06-30,2022-08-26,2099-12-31,.655282212686,SEC-NPORT-2022q3
XLI,EXPD,2022-09-30,2022-11-28,2099-12-31,.607752439735,SEC-NPORT-2022q4
XLI,EXPD,2022-12-31,2023-02-28,2099-12-31,.593437619517,SEC-NPORT-2023q1
XLI,EXPD,2023-03-31,2023-05-30,2099-12-31,.587763549792,SEC-NPORT-2023q2
XLI,EXPD,2023-06-30,2023-08-29,2099-12-31,.585615079878,SEC-NPORT-2023q3
XLI,EXPD,2023-09-30,2023-11-28,2099-12-31,.567774722716,SEC-NPORT-2023q4
XLI,FAST,2019-09-30,2019-11-18,2099-12-31,.81038656926,SEC-NPORT-2019q4
XLI,FAST,2019-12-31,2020-02-28,2099-12-31,.872918280621,SEC-NPORT-2020q1
XLI,FAST,2020-03-31,2020-06-01,2099-12-31,1.015286026163,SEC-NPORT-2020q2
XLI,FAST,2020-06-30,2020-08-27,2099-12-31,1.196363348588,SEC-NPORT-2020q3
XLI,FAST,2020-09-30,2020-11-19,2099-12-31,1.118448697963,SEC-NPORT-2020q4
XLI,FAST,2020-12-31,2021-02-26,2099-12-31,1.053249564112,SEC-NPORT-2021q1
XLI,FAST,2021-03-31,2021-05-28,2099-12-31,.967164345881,SEC-NPORT-2021q2
XLI,FAST,2021-06-30,2021-08-27,2099-12-31,.960363021741,SEC-NPORT-2021q3
XLI,FAST,2021-09-30,2021-11-26,2099-12-31,1.004836455326,SEC-NPORT-2021q4
XLI,FAST,2021-12-31,2022-02-25,2099-12-31,1.172135996075,SEC-NPORT-2022q1
XLI,FAST,2022-03-31,2022-05-27,2099-12-31,1.134299188049,SEC-NPORT-2022q2
XLI,FAST,2022-06-30,2022-08-26,2099-12-31,1.151630309292,SEC-NPORT-2022q3
XLI,FAST,2022-09-30,2022-11-28,2099-12-31,1.11306025952,SEC-NPORT-2022q4
XLI,FAST,2022-12-31,2023-02-28,2099-12-31,.972581204563,SEC-NPORT-2023q1
XLI,FAST,2023-03-31,2023-05-30,2099-12-31,1.032693697221,SEC-NPORT-2023q2
XLI,FAST,2023-06-30,2023-08-29,2099-12-31,1.065909755637,SEC-NPORT-2023q3
XLI,FAST,2023-09-30,2023-11-28,2099-12-31,1.045504485826,SEC-NPORT-2023q4
XLI,FDX,2019-09-30,2019-11-18,2099-12-31,1.511300413389,SEC-NPORT-2019q4
XLI,FDX,2019-12-31,2020-02-28,2099-12-31,1.49513942253,SEC-NPORT-2020q1
XLI,FDX,2020-03-31,2020-06-01,2099-12-31,1.648907172499,SEC-NPORT-2020q2
XLI,FDX,2020-06-30,2020-08-27,2099-12-31,1.643064328168,SEC-NPORT-2020q3
XLI,FDX,2020-09-30,2020-11-19,2099-12-31,2.621541158264,SEC-NPORT-2020q4
XLI,FDX,2020-12-31,2021-02-26,2099-12-31,2.355388645029,SEC-NPORT-2021q1
XLI,FDX,2021-03-31,2021-05-28,2099-12-31,2.319930065867,SEC-NPORT-2021q2
XLI,FDX,2021-06-30,2021-08-27,2099-12-31,2.344655239989,SEC-NPORT-2021q3
XLI,FDX,2021-09-30,2021-11-26,2099-12-31,1.829311301387,SEC-NPORT-2021q4
XLI,FDX,2021-12-31,2022-02-25,2099-12-31,2.01098865645,SEC-NPORT-2022q1
XLI,FDX,2022-03-31,2022-05-27,2099-12-31,1.871209704727,SEC-NPORT-2022q2
XLI,FDX,2022-06-30,2022-08-26,2099-12-31,2.166505625361,SEC-NPORT-2022q3
XLI,FDX,2022-09-30,2022-11-28,2099-12-31,1.493204594634,SEC-NPORT-2022q4
XLI,FDX,2022-12-31,2023-02-28,2099-12-31,1.487961951853,SEC-NPORT-2023q1
XLI,FDX,2023-03-31,2023-05-30,2099-12-31,1.780458435365,SEC-NPORT-2023q2
XLI,FDX,2023-06-30,2023-08-29,2099-12-31,1.81391390922,SEC-NPORT-2023q3
XLI,FDX,2023-09-30,2023-11-28,2099-12-31,2.053057352467,SEC-NPORT-2023q4
XLI,FLS,2019-09-30,2019-11-18,2099-12-31,.265222563882,SEC-NPORT-2019q4
XLI,FLS,2019-12-31,2020-02-28,2099-12-31,.267566197982,SEC-NPORT-2020q1
XLI,FLS,2020-03-31,2020-06-01,2099-12-31,.177116853274,SEC-NPORT-2020q2
